id,trip_id,sequence_no,origin_station_id,destination_station_id,departure_at,arrival_at,distance_km,created_at
214,12,5,5,6,2024-01-13T01:20:00+07:00,2024-01-13T03:55:00+07:00,144.0,2024-01-12T22:20:00+07:00
215,12,6,6,7,2024-01-13T03:55:00+07:00,2024-01-13T08:20:00+07:00,203.0,2024-01-12T22:20:00+07:00
216,12,7,7,8,2024-01-13T08:20:00+07:00,2024-01-13T09:50:00+07:00,100.0,2024-01-12T22:20:00+07:00
217,12,8,8,9,2024-01-13T09:50:00+07:00,2024-01-13T11:00:00+07:00,66.0,2024-01-12T22:20:00+07:00
218,12,9,9,10,2024-01-13T11:00:00+07:00,2024-01-13T13:45:00+07:00,103.0,2024-01-12T22:20:00+07:00
219,12,10,10,11,2024-01-13T13:45:00+07:00,2024-01-13T15:20:00+07:00,74.0,2024-01-12T22:20:00+07:00
220,12,11,11,12,2024-01-13T15:20:00+07:00,2024-01-13T16:50:00+07:00,63.0,2024-01-12T22:20:00+07:00
221,12,12,12,13,2024-01-13T16:50:00+07:00,2024-01-13T20:50:00+07:00,168.0,2024-01-12T22:20:00+07:00
222,12,13,13,14,2024-01-13T20:50:00+07:00,2024-01-13T23:20:00+07:00,102.0,2024-01-12T22:20:00+07:00
223,12,14,14,15,2024-01-13T23:20:00+07:00,2024-01-14T00:20:00+07:00,117.0,2024-01-12T22:20:00+07:00
224,12,15,15,16,2024-01-14T00:20:00+07:00,2024-01-14T00:50:00+07:00,93.0,2024-01-12T22:20:00+07:00
225,12,16,16,17,2024-01-14T00:50:00+07:00,2024-01-14T03:50:00+07:00,143.0,2024-01-12T22:20:00+07:00
226,12,17,17,18,2024-01-14T03:50:00+07:00,2024-01-14T04:50:00+07:00,86.0,2024-01-12T22:20:00+07:00
227,12,18,18,19,2024-01-14T04:50:00+07:00,2024-01-14T05:20:00+07:00,57.0,2024-01-12T22:20:00+07:00
228,12,19,19,20,2024-01-14T05:20:00+07:00,2024-01-14T05:45:00+07:00,32.0,2024-01-12T22:20:00+07:00
229,13,1,1,2,2024-01-13T22:20:00+07:00,2024-01-13T23:05:00+07:00,56.0,2024-01-13T22:20:00+07:00
230,13,2,2,3,2024-01-13T23:05:00+07:00,2024-01-13T23:35:00+07:00,31.0,2024-01-13T22:20:00+07:00
231,13,3,3,4,2024-01-13T23:35:00+07:00,2024-01-14T00:05:00+07:00,28.0,2024-01-13T22:20:00+07:00
232,13,4,4,5,2024-01-14T00:05:00+07:00,2024-01-14T01:20:00+07:00,60.0,2024-01-13T22:20:00+07:00
233,13,5,5,6,2024-01-14T01:20:00+07:00,2024-01-14T03:55:00+07:00,144.0,2024-01-13T22:20:00+07:00
234,13,6,6,7,2024-01-14T03:55:00+07:00,2024-01-14T08:20:00+07:00,203.0,2024-01-13T22:20:00+07:00
235,13,7,7,8,2024-01-14T08:20:00+07:00,2024-01-14T09:50:00+07:00,100.0,2024-01-13T22:20:00+07:00
236,13,8,8,9,2024-01-14T09:50:00+07:00,2024-01-14T11:00:00+07:00,66.0,2024-01-13T22:20:00+07:00
237,13,9,9,10,2024-01-14T11:00:00+07:00,2024-01-14T13:45:00+07:00,103.0,2024-01-13T22:20:00+07:00
238,13,10,10,11,2024-01-14T13:45:00+07:00,2024-01-14T15:20:00+07:00,74.0,2024-01-13T22:20:00+07:00
239,13,11,11,12,2024-01-14T15:20:00+07:00,2024-01-14T16:50:00+07:00,63.0,2024-01-13T22:20:00+07:00
240,13,12,12,13,2024-01-14T16:50:00+07:00,2024-01-14T20:50:00+07:00,168.0,2024-01-13T22:20:00+07:00
241,13,13,13,14,2024-01-14T20:50:00+07:00,2024-01-14T23:20:00+07:00,102.0,2024-01-13T22:20:00+07:00
242,13,14,14,15,2024-01-14T23:20:00+07:00,2024-01-15T00:20:00+07:00,117.0,2024-01-13T22:20:00+07:00
243,13,15,15,16,2024-01-15T00:20:00+07:00,2024-01-15T00:50:00+07:00,93.0,2024-01-13T22:20:00+07:00
244,13,16,16,17,2024-01-15T00:50:00+07:00,2024-01-15T03:50:00+07:00,143.0,2024-01-13T22:20:00+07:00
245,13,17,17,18,2024-01-15T03:50:00+07:00,2024-01-15T04:50:00+07:00,86.0,2024-01-13T22:20:00+07:00
246,13,18,18,19,2024-01-15T04:50:00+07:00,2024-01-15T05:20:00+07:00,57.0,2024-01-13T22:20:00+07:00
247,13,19,19,20,2024-01-15T05:20:00+07:00,2024-01-15T05:45:00+07:00,32.0,2024-01-13T22:20:00+07:00
248,14,1,1,2,2024-01-14T22:20:00+07:00,2024-01-14T23:05:00+07:00,56.0,2024-01-14T22:20:00+07:00
249,14,2,2,3,2024-01-14T23:05:00+07:00,2024-01-14T23:35:00+07:00,31.0,2024-01-14T22:20:00+07:00
250,14,3,3,4,2024-01-14T23:35:00+07:00,2024-01-15T00:05:00+07:00,28.0,2024-01-14T22:20:00+07:00
251,14,4,4,5,2024-01-15T00:05:00+07:00,2024-01-15T01:20:00+07:00,60.0,2024-01-14T22:20:00+07:00
252,14,5,5,6,2024-01-15T01:20:00+07:00,2024-01-15T03:55:00+07:00,144.0,2024-01-14T22:20:00+07:00
253,14,6,6,7,2024-01-15T03:55:00+07:00,2024-01-15T08:20:00+07:00,203.0,2024-01-14T22:20:00+07:00
254,14,7,7,8,2024-01-15T08:20:00+07:00,2024-01-15T09:50:00+07:00,100.0,2024-01-14T22:20:00+07:00
255,14,8,8,9,2024-01-15T09:50:00+07:00,2024-01-15T11:00:00+07:00,66.0,2024-01-14T22:20:00+07:00
256,14,9,9,10,2024-01-15T11:00:00+07:00,2024-01-15T13:45:00+07:00,103.0,2024-01-14T22:20:00+07:00
257,14,10,10,11,2024-01-15T13:45:00+07:00,2024-01-15T15:20:00+07:00,74.0,2024-01-14T22:20:00+07:00
258,14,11,11,12,2024-01-15T15:20:00+07:00,2024-01-15T16:50:00+07:00,63.0,2024-01-14T22:20:00+07:00
259,14,12,12,13,2024-01-15T16:50:00+07:00,2024-01-15T20:50:00+07:00,168.0,2024-01-14T22:20:00+07:00
260,14,13,13,14,2024-01-15T20:50:00+07:00,2024-01-15T23:20:00+07:00,102.0,2024-01-14T22:20:00+07:00
261,14,14,14,15,2024-01-15T23:20:00+07:00,2024-01-16T00:20:00+07:00,117.0,2024-01-14T22:20:00+07:00
262,14,15,15,16,2024-01-16T00:20:00+07:00,2024-01-16T00:50:00+07:00,93.0,2024-01-14T22:20:00+07:00
263,14,16,16,17,2024-01-16T00:50:00+07:00,2024-01-16T03:50:00+07:00,143.0,2024-01-14T22:20:00+07:00
264,14,17,17,18,2024-01-16T03:50:00+07:00,2024-01-16T04:50:00+07:00,86.0,2024-01-14T22:20:00+07:00
265,14,18,18,19,2024-01-16T04:50:00+07:00,2024-01-16T05:20:00+07:00,57.0,2024-01-14T22:20:00+07:00
266,14,19,19,20,2024-01-16T05:20:00+07:00,2024-01-16T05:45:00+07:00,32.0,2024-01-14T22:20:00+07:00
267,15,1,1,2,2024-01-15T22:20:00+07:00,2024-01-15T23:05:00+07:00,56.0,2024-01-15T22:20:00+07:00
268,15,2,2,3,2024-01-15T23:05:00+07:00,2024-01-15T23:35:00+07:00,31.0,2024-01-15T22:20:00+07:00
269,15,3,3,4,2024-01-15T23:35:00+07:00,2024-01-16T00:05:00+07:00,28.0,2024-01-15T22:20:00+07:00
270,15,4,4,5,2024-01-16T00:05:00+07:00,2024-01-16T01:20:00+07:00,60.0,2024-01-15T22:20:00+07:00
271,15,5,5,6,2024-01-16T01:20:00+07:00,2024-01-16T03:55:00+07:00,144.0,2024-01-15T22:20:00+07:00
272,15,6,6,7,2024-01-16T03:55:00+07:00,2024-01-16T08:20:00+07:00,203.0,2024-01-15T22:20:00+07:00
273,15,7,7,8,2024-01-16T08:20:00+07:00,2024-01-16T09:50:00+07:00,100.0,2024-01-15T22:20:00+07:00
274,15,8,8,9,2024-01-16T09:50:00+07:00,2024-01-16T11:00:00+07:00,66.0,2024-01-15T22:20:00+07:00
275,15,9,9,10,2024-01-16T11:00:00+07:00,2024-01-16T13:45:00+07:00,103.0,2024-01-15T22:20:00+07:00
276,15,10,10,11,2024-01-16T13:45:00+07:00,2024-01-16T15:20:00+07:00,74.0,2024-01-15T22:20:00+07:00
277,15,11,11,12,2024-01-16T15:20:00+07:00,2024-01-16T16:50:00+07:00,63.0,2024-01-15T22:20:00+07:00
278,15,12,12,13,2024-01-16T16:50:00+07:00,2024-01-16T20:50:00+07:00,168.0,2024-01-15T22:20:00+07:00
279,15,13,13,14,2024-01-16T20:50:00+07:00,2024-01-16T23:20:00+07:00,102.0,2024-01-15T22:20:00+07:00
280,15,14,14,15,2024-01-16T23:20:00+07:00,2024-01-17T00:20:00+07:00,117.0,2024-01-15T22:20:00+07:00
281,15,15,15,16,2024-01-17T00:20:00+07:00,2024-01-17T00:50:00+07:00,93.0,2024-01-15T22:20:00+07:00
282,15,16,16,17,2024-01-17T00:50:00+07:00,2024-01-17T03:50:00+07:00,143.0,2024-01-15T22:20:00+07:00
283,15,17,17,18,2024-01-17T03:50:00+07:00,2024-01-17T04:50:00+07:00,86.0,2024-01-15T22:20:00+07:00
284,15,18,18,19,2024-01-17T04:50:00+07:00,2024-01-17T05:20:00+07:00,57.0,2024-01-15T22:20:00+07:00
285,15,19,19,20,2024-01-17T05:20:00+07:00,2024-01-17T05:45:00+07:00,32.0,2024-01-15T22:20:00+07:00
286,16,1,1,2,2024-01-16T22:20:00+07:00,2024-01-16T23:05:00+07:00,56.0,2024-01-16T22:20:00+07:00
287,16,2,2,3,2024-01-16T23:05:00+07:00,2024-01-16T23:35:00+07:00,31.0,2024-01-16T22:20:00+07:00
288,16,3,3,4,2024-01-16T23:35:00+07:00,2024-01-17T00:05:00+07:00,28.0,2024-01-16T22:20:00+07:00
289,16,4,4,5,2024-01-17T00:05:00+07:00,2024-01-17T01:20:00+07:00,60.0,2024-01-16T22:20:00+07:00
290,16,5,5,6,2024-01-17T01:20:00+07:00,2024-01-17T03:55:00+07:00,144.0,2024-01-16T22:20:00+07:00
291,16,6,6,7,2024-01-17T03:55:00+07:00,2024-01-17T08:20:00+07:00,203.0,2024-01-16T22:20:00+07:00
292,16,7,7,8,2024-01-17T08:20:00+07:00,2024-01-17T09:50:00+07:00,100.0,2024-01-16T22:20:00+07:00
293,16,8,8,9,2024-01-17T09:50:00+07:00,2024-01-17T11:00:00+07:00,66.0,2024-01-16T22:20:00+07:00
294,16,9,9,10,2024-01-17T11:00:00+07:00,2024-01-17T13:45:00+07:00,103.0,2024-01-16T22:20:00+07:00
295,16,10,10,11,2024-01-17T13:45:00+07:00,2024-01-17T15:20:00+07:00,74.0,2024-01-16T22:20:00+07:00
296,16,11,11,12,2024-01-17T15:20:00+07:00,2024-01-17T16:50:00+07:00,63.0,2024-01-16T22:20:00+07:00
297,16,12,12,13,2024-01-17T16:50:00+07:00,2024-01-17T20:50:00+07:00,168.0,2024-01-16T22:20:00+07:00
298,16,13,13,14,2024-01-17T20:50:00+07:00,2024-01-17T23:20:00+07:00,102.0,2024-01-16T22:20:00+07:00
299,16,14,14,15,2024-01-17T23:20:00+07:00,2024-01-18T00:20:00+07:00,117.0,2024-01-16T22:20:00+07:00
300,16,15,15,16,2024-01-18T00:20:00+07:00,2024-01-18T00:50:00+07:00,93.0,2024-01-16T22:20:00+07:00
301,16,16,16,17,2024-01-18T00:50:00+07:00,2024-01-18T03:50:00+07:00,143.0,2024-01-16T22:20:00+07:00
302,16,17,17,18,2024-01-18T03:50:00+07:00,2024-01-18T04:50:00+07:00,86.0,2024-01-16T22:20:00+07:00
303,16,18,18,19,2024-01-18T04:50:00+07:00,2024-01-18T05:20:00+07:00,57.0,2024-01-16T22:20:00+07:00
304,16,19,19,20,2024-01-18T05:20:00+07:00,2024-01-18T05:45:00+07:00,32.0,2024-01-16T22:20:00+07:00
305,17,1,1,2,2024-01-17T22:20:00+07:00,2024-01-17T23:05:00+07:00,56.0,2024-01-17T22:20:00+07:00
306,17,2,2,3,2024-01-17T23:05:00+07:00,2024-01-17T23:35:00+07:00,31.0,2024-01-17T22:20:00+07:00
307,17,3,3,4,2024-01-17T23:35:00+07:00,2024-01-18T00:05:00+07:00,28.0,2024-01-17T22:20:00+07:00
308,17,4,4,5,2024-01-18T00:05:00+07:00,2024-01-18T01:20:00+07:00,60.0,2024-01-17T22:20:00+07:00
309,17,5,5,6,2024-01-18T01:20:00+07:00,2024-01-18T03:55:00+07:00,144.0,2024-01-17T22:20:00+07:00
310,17,6,6,7,2024-01-18T03:55:00+07:00,2024-01-18T08:20:00+07:00,203.0,2024-01-17T22:20:00+07:00
311,17,7,7,8,2024-01-18T08:20:00+07:00,2024-01-18T09:50:00+07:00,100.0,2024-01-17T22:20:00+07:00
312,17,8,8,9,2024-01-18T09:50:00+07:00,2024-01-18T11:00:00+07:00,66.0,2024-01-17T22:20:00+07:00
313,17,9,9,10,2024-01-18T11:00:00+07:00,2024-01-18T13:45:00+07:00,103.0,2024-01-17T22:20:00+07:00
314,17,10,10,11,2024-01-18T13:45:00+07:00,2024-01-18T15:20:00+07:00,74.0,2024-01-17T22:20:00+07:00
315,17,11,11,12,2024-01-18T15:20:00+07:00,2024-01-18T16:50:00+07:00,63.0,2024-01-17T22:20:00+07:00
316,17,12,12,13,2024-01-18T16:50:00+07:00,2024-01-18T20:50:00+07:00,168.0,2024-01-17T22:20:00+07:00
317,17,13,13,14,2024-01-18T20:50:00+07:00,2024-01-18T23:20:00+07:00,102.0,2024-01-17T22:20:00+07:00
318,17,14,14,15,2024-01-18T23:20:00+07:00,2024-01-19T00:20:00+07:00,117.0,2024-01-17T22:20:00+07:00
319,17,15,15,16,2024-01-19T00:20:00+07:00,2024-01-19T00:50:00+07:00,93.0,2024-01-17T22:20:00+07:00
320,17,16,16,17,2024-01-19T00:50:00+07:00,2024-01-19T03:50:00+07:00,143.0,2024-01-17T22:20:00+07:00
321,17,17,17,18,2024-01-19T03:50:00+07:00,2024-01-19T04:50:00+07:00,86.0,2024-01-17T22:20:00+07:00
322,17,18,18,19,2024-01-19T04:50:00+07:00,2024-01-19T05:20:00+07:00,57.0,2024-01-17T22:20:00+07:00
323,17,19,19,20,2024-01-19T05:20:00+07:00,2024-01-19T05:45:00+07:00,32.0,2024-01-17T22:20:00+07:00
324,18,1,1,2,2024-01-18T22:20:00+07:00,2024-01-18T23:05:00+07:00,56.0,2024-01-18T22:20:00+07:00
325,18,2,2,3,2024-01-18T23:05:00+07:00,2024-01-18T23:35:00+07:00,31.0,2024-01-18T22:20:00+07:00
326,18,3,3,4,2024-01-18T23:35:00+07:00,2024-01-19T00:05:00+07:00,28.0,2024-01-18T22:20:00+07:00
327,18,4,4,5,2024-01-19T00:05:00+07:00,2024-01-19T01:20:00+07:00,60.0,2024-01-18T22:20:00+07:00
328,18,5,5,6,2024-01-19T01:20:00+07:00,2024-01-19T03:55:00+07:00,144.0,2024-01-18T22:20:00+07:00
329,18,6,6,7,2024-01-19T03:55:00+07:00,2024-01-19T08:20:00+07:00,203.0,2024-01-18T22:20:00+07:00
330,18,7,7,8,2024-01-19T08:20:00+07:00,2024-01-19T09:50:00+07:00,100.0,2024-01-18T22:20:00+07:00
331,18,8,8,9,2024-01-19T09:50:00+07:00,2024-01-19T11:00:00+07:00,66.0,2024-01-18T22:20:00+07:00
332,18,9,9,10,2024-01-19T11:00:00+07:00,2024-01-19T13:45:00+07:00,103.0,2024-01-18T22:20:00+07:00
333,18,10,10,11,2024-01-19T13:45:00+07:00,2024-01-19T15:20:00+07:00,74.0,2024-01-18T22:20:00+07:00
334,18,11,11,12,2024-01-19T15:20:00+07:00,2024-01-19T16:50:00+07:00,63.0,2024-01-18T22:20:00+07:00
335,18,12,12,13,2024-01-19T16:50:00+07:00,2024-01-19T20:50:00+07:00,168.0,2024-01-18T22:20:00+07:00
336,18,13,13,14,2024-01-19T20:50:00+07:00,2024-01-19T23:20:00+07:00,102.0,2024-01-18T22:20:00+07:00
337,18,14,14,15,2024-01-19T23:20:00+07:00,2024-01-20T00:20:00+07:00,117.0,2024-01-18T22:20:00+07:00
338,18,15,15,16,2024-01-20T00:20:00+07:00,2024-01-20T00:50:00+07:00,93.0,2024-01-18T22:20:00+07:00
339,18,16,16,17,2024-01-20T00:50:00+07:00,2024-01-20T03:50:00+07:00,143.0,2024-01-18T22:20:00+07:00
340,18,17,17,18,2024-01-20T03:50:00+07:00,2024-01-20T04:50:00+07:00,86.0,2024-01-18T22:20:00+07:00
341,18,18,18,19,2024-01-20T04:50:00+07:00,2024-01-20T05:20:00+07:00,57.0,2024-01-18T22:20:00+07:00
342,18,19,19,20,2024-01-20T05:20:00+07:00,2024-01-20T05:45:00+07:00,32.0,2024-01-18T22:20:00+07:00
343,19,1,1,2,2024-01-19T22:20:00+07:00,2024-01-19T23:05:00+07:00,56.0,2024-01-19T22:20:00+07:00
344,19,2,2,3,2024-01-19T23:05:00+07:00,2024-01-19T23:35:00+07:00,31.0,2024-01-19T22:20:00+07:00
345,19,3,3,4,2024-01-19T23:35:00+07:00,2024-01-20T00:05:00+07:00,28.0,2024-01-19T22:20:00+07:00
346,19,4,4,5,2024-01-20T00:05:00+07:00,2024-01-20T01:20:00+07:00,60.0,2024-01-19T22:20:00+07:00
347,19,5,5,6,2024-01-20T01:20:00+07:00,2024-01-20T03:55:00+07:00,144.0,2024-01-19T22:20:00+07:00
348,19,6,6,7,2024-01-20T03:55:00+07:00,2024-01-20T08:20:00+07:00,203.0,2024-01-19T22:20:00+07:00
349,19,7,7,8,2024-01-20T08:20:00+07:00,2024-01-20T09:50:00+07:00,100.0,2024-01-19T22:20:00+07:00
350,19,8,8,9,2024-01-20T09:50:00+07:00,2024-01-20T11:00:00+07:00,66.0,2024-01-19T22:20:00+07:00
351,19,9,9,10,2024-01-20T11:00:00+07:00,2024-01-20T13:45:00+07:00,103.0,2024-01-19T22:20:00+07:00
352,19,10,10,11,2024-01-20T13:45:00+07:00,2024-01-20T15:20:00+07:00,74.0,2024-01-19T22:20:00+07:00
353,19,11,11,12,2024-01-20T15:20:00+07:00,2024-01-20T16:50:00+07:00,63.0,2024-01-19T22:20:00+07:00
354,19,12,12,13,2024-01-20T16:50:00+07:00,2024-01-20T20:50:00+07:00,168.0,2024-01-19T22:20:00+07:00
355,19,13,13,14,2024-01-20T20:50:00+07:00,2024-01-20T23:20:00+07:00,102.0,2024-01-19T22:20:00+07:00
356,19,14,14,15,2024-01-20T23:20:00+07:00,2024-01-21T00:20:00+07:00,117.0,2024-01-19T22:20:00+07:00
357,19,15,15,16,2024-01-21T00:20:00+07:00,2024-01-21T00:50:00+07:00,93.0,2024-01-19T22:20:00+07:00
358,19,16,16,17,2024-01-21T00:50:00+07:00,2024-01-21T03:50:00+07:00,143.0,2024-01-19T22:20:00+07:00
359,19,17,17,18,2024-01-21T03:50:00+07:00,2024-01-21T04:50:00+07:00,86.0,2024-01-19T22:20:00+07:00
360,19,18,18,19,2024-01-21T04:50:00+07:00,2024-01-21T05:20:00+07:00,57.0,2024-01-19T22:20:00+07:00
361,19,19,19,20,2024-01-21T05:20:00+07:00,2024-01-21T05:45:00+07:00,32.0,2024-01-19T22:20:00+07:00
362,20,1,1,2,2024-01-20T22:20:00+07:00,2024-01-20T23:05:00+07:00,56.0,2024-01-20T22:20:00+07:00
363,20,2,2,3,2024-01-20T23:05:00+07:00,2024-01-20T23:35:00+07:00,31.0,2024-01-20T22:20:00+07:00
364,20,3,3,4,2024-01-20T23:35:00+07:00,2024-01-21T00:05:00+07:00,28.0,2024-01-20T22:20:00+07:00
365,20,4,4,5,2024-01-21T00:05:00+07:00,2024-01-21T01:20:00+07:00,60.0,2024-01-20T22:20:00+07:00
366,20,5,5,6,2024-01-21T01:20:00+07:00,2024-01-21T03:55:00+07:00,144.0,2024-01-20T22:20:00+07:00
367,20,6,6,7,2024-01-21T03:55:00+07:00,2024-01-21T08:20:00+07:00,203.0,2024-01-20T22:20:00+07:00
368,20,7,7,8,2024-01-21T08:20:00+07:00,2024-01-21T09:50:00+07:00,100.0,2024-01-20T22:20:00+07:00
369,20,8,8,9,2024-01-21T09:50:00+07:00,2024-01-21T11:00:00+07:00,66.0,2024-01-20T22:20:00+07:00
370,20,9,9,10,2024-01-21T11:00:00+07:00,2024-01-21T13:45:00+07:00,103.0,2024-01-20T22:20:00+07:00
371,20,10,10,11,2024-01-21T13:45:00+07:00,2024-01-21T15:20:00+07:00,74.0,2024-01-20T22:20:00+07:00
372,20,11,11,12,2024-01-21T15:20:00+07:00,2024-01-21T16:50:00+07:00,63.0,2024-01-20T22:20:00+07:00
373,20,12,12,13,2024-01-21T16:50:00+07:00,2024-01-21T20:50:00+07:00,168.0,2024-01-20T22:20:00+07:00
374,20,13,13,14,2024-01-21T20:50:00+07:00,2024-01-21T23:20:00+07:00,102.0,2024-01-20T22:20:00+07:00
375,20,14,14,15,2024-01-21T23:20:00+07:00,2024-01-22T00:20:00+07:00,117.0,2024-01-20T22:20:00+07:00
376,20,15,15,16,2024-01-22T00:20:00+07:00,2024-01-22T00:50:00+07:00,93.0,2024-01-20T22:20:00+07:00
377,20,16,16,17,2024-01-22T00:50:00+07:00,2024-01-22T03:50:00+07:00,143.0,2024-01-20T22:20:00+07:00
378,20,17,17,18,2024-01-22T03:50:00+07:00,2024-01-22T04:50:00+07:00,86.0,2024-01-20T22:20:00+07:00
379,20,18,18,19,2024-01-22T04:50:00+07:00,2024-01-22T05:20:00+07:00,57.0,2024-01-20T22:20:00+07:00
380,20,19,19,20,2024-01-22T05:20:00+07:00,2024-01-22T05:45:00+07:00,32.0,2024-01-20T22:20:00+07:00
381,21,1,1,2,2024-01-21T22:20:00+07:00,2024-01-21T23:05:00+07:00,56.0,2024-01-21T22:20:00+07:00
382,21,2,2,3,2024-01-21T23:05:00+07:00,2024-01-21T23:35:00+07:00,31.0,2024-01-21T22:20:00+07:00
383,21,3,3,4,2024-01-21T23:35:00+07:00,2024-01-22T00:05:00+07:00,28.0,2024-01-21T22:20:00+07:00
384,21,4,4,5,2024-01-22T00:05:00+07:00,2024-01-22T01:20:00+07:00,60.0,2024-01-21T22:20:00+07:00
385,21,5,5,6,2024-01-22T01:20:00+07:00,2024-01-22T03:55:00+07:00,144.0,2024-01-21T22:20:00+07:00
386,21,6,6,7,2024-01-22T03:55:00+07:00,2024-01-22T08:20:00+07:00,203.0,2024-01-21T22:20:00+07:00
387,21,7,7,8,2024-01-22T08:20:00+07:00,2024-01-22T09:50:00+07:00,100.0,2024-01-21T22:20:00+07:00
388,21,8,8,9,2024-01-22T09:50:00+07:00,2024-01-22T11:00:00+07:00,66.0,2024-01-21T22:20:00+07:00
389,21,9,9,10,2024-01-22T11:00:00+07:00,2024-01-22T13:45:00+07:00,103.0,2024-01-21T22:20:00+07:00
390,21,10,10,11,2024-01-22T13:45:00+07:00,2024-01-22T15:20:00+07:00,74.0,2024-01-21T22:20:00+07:00
391,21,11,11,12,2024-01-22T15:20:00+07:00,2024-01-22T16:50:00+07:00,63.0,2024-01-21T22:20:00+07:00
392,21,12,12,13,2024-01-22T16:50:00+07:00,2024-01-22T20:50:00+07:00,168.0,2024-01-21T22:20:00+07:00
393,21,13,13,14,2024-01-22T20:50:00+07:00,2024-01-22T23:20:00+07:00,102.0,2024-01-21T22:20:00+07:00
394,21,14,14,15,2024-01-22T23:20:00+07:00,2024-01-23T00:20:00+07:00,117.0,2024-01-21T22:20:00+07:00
395,21,15,15,16,2024-01-23T00:20:00+07:00,2024-01-23T00:50:00+07:00,93.0,2024-01-21T22:20:00+07:00
396,21,16,16,17,2024-01-23T00:50:00+07:00,2024-01-23T03:50:00+07:00,143.0,2024-01-21T22:20:00+07:00
397,21,17,17,18,2024-01-23T03:50:00+07:00,2024-01-23T04:50:00+07:00,86.0,2024-01-21T22:20:00+07:00
398,21,18,18,19,2024-01-23T04:50:00+07:00,2024-01-23T05:20:00+07:00,57.0,2024-01-21T22:20:00+07:00
399,21,19,19,20,2024-01-23T05:20:00+07:00,2024-01-23T05:45:00+07:00,32.0,2024-01-21T22:20:00+07:00
400,22,1,1,2,2024-01-22T22:20:00+07:00,2024-01-22T23:05:00+07:00,56.0,2024-01-22T22:20:00+07:00
401,22,2,2,3,2024-01-22T23:05:00+07:00,2024-01-22T23:35:00+07:00,31.0,2024-01-22T22:20:00+07:00
402,22,3,3,4,2024-01-22T23:35:00+07:00,2024-01-23T00:05:00+07:00,28.0,2024-01-22T22:20:00+07:00
403,22,4,4,5,2024-01-23T00:05:00+07:00,2024-01-23T01:20:00+07:00,60.0,2024-01-22T22:20:00+07:00
404,22,5,5,6,2024-01-23T01:20:00+07:00,2024-01-23T03:55:00+07:00,144.0,2024-01-22T22:20:00+07:00
405,22,6,6,7,2024-01-23T03:55:00+07:00,2024-01-23T08:20:00+07:00,203.0,2024-01-22T22:20:00+07:00
406,22,7,7,8,2024-01-23T08:20:00+07:00,2024-01-23T09:50:00+07:00,100.0,2024-01-22T22:20:00+07:00
407,22,8,8,9,2024-01-23T09:50:00+07:00,2024-01-23T11:00:00+07:00,66.0,2024-01-22T22:20:00+07:00
408,22,9,9,10,2024-01-23T11:00:00+07:00,2024-01-23T13:45:00+07:00,103.0,2024-01-22T22:20:00+07:00
409,22,10,10,11,2024-01-23T13:45:00+07:00,2024-01-23T15:20:00+07:00,74.0,2024-01-22T22:20:00+07:00
410,22,11,11,12,2024-01-23T15:20:00+07:00,2024-01-23T16:50:00+07:00,63.0,2024-01-22T22:20:00+07:00
411,22,12,12,13,2024-01-23T16:50:00+07:00,2024-01-23T20:50:00+07:00,168.0,2024-01-22T22:20:00+07:00
412,22,13,13,14,2024-01-23T20:50:00+07:00,2024-01-23T23:20:00+07:00,102.0,2024-01-22T22:20:00+07:00
413,22,14,14,15,2024-01-23T23:20:00+07:00,2024-01-24T00:20:00+07:00,117.0,2024-01-22T22:20:00+07:00
414,22,15,15,16,2024-01-24T00:20:00+07:00,2024-01-24T00:50:00+07:00,93.0,2024-01-22T22:20:00+07:00
415,22,16,16,17,2024-01-24T00:50:00+07:00,2024-01-24T03:50:00+07:00,143.0,2024-01-22T22:20:00+07:00
416,22,17,17,18,2024-01-24T03:50:00+07:00,2024-01-24T04:50:00+07:00,86.0,2024-01-22T22:20:00+07:00
417,22,18,18,19,2024-01-24T04:50:00+07:00,2024-01-24T05:20:00+07:00,57.0,2024-01-22T22:20:00+07:00
418,22,19,19,20,2024-01-24T05:20:00+07:00,2024-01-24T05:45:00+07:00,32.0,2024-01-22T22:20:00+07:00
419,23,1,1,2,2024-01-23T22:20:00+07:00,2024-01-23T23:05:00+07:00,56.0,2024-01-23T22:20:00+07:00
420,23,2,2,3,2024-01-23T23:05:00+07:00,2024-01-23T23:35:00+07:00,31.0,2024-01-23T22:20:00+07:00
421,23,3,3,4,2024-01-23T23:35:00+07:00,2024-01-24T00:05:00+07:00,28.0,2024-01-23T22:20:00+07:00
422,23,4,4,5,2024-01-24T00:05:00+07:00,2024-01-24T01:20:00+07:00,60.0,2024-01-23T22:20:00+07:00
423,23,5,5,6,2024-01-24T01:20:00+07:00,2024-01-24T03:55:00+07:00,144.0,2024-01-23T22:20:00+07:00
424,23,6,6,7,2024-01-24T03:55:00+07:00,2024-01-24T08:20:00+07:00,203.0,2024-01-23T22:20:00+07:00
425,23,7,7,8,2024-01-24T08:20:00+07:00,2024-01-24T09:50:00+07:00,100.0,2024-01-23T22:20:00+07:00
426,23,8,8,9,2024-01-24T09:50:00+07:00,2024-01-24T11:00:00+07:00,66.0,2024-01-23T22:20:00+07:00
427,23,9,9,10,2024-01-24T11:00:00+07:00,2024-01-24T13:45:00+07:00,103.0,2024-01-23T22:20:00+07:00
