segment_id,seat_type,remaining,updated_at
233,giuong_nam_k6,137,2024-01-15T05:45:00+07:00
234,ngoi_mem,100,2024-01-15T05:45:00+07:00
234,giuong_nam_k6,106,2024-01-15T05:45:00+07:00
235,ngoi_mem,99,2024-01-15T05:45:00+07:00
235,giuong_nam_k6,102,2024-01-15T05:45:00+07:00
236,ngoi_mem,96,2024-01-15T05:45:00+07:00
236,giuong_nam_k6,93,2024-01-15T05:45:00+07:00
237,ngoi_mem,55,2024-01-15T05:45:00+07:00
237,giuong_nam_k6,81,2024-01-15T05:45:00+07:00
238,ngoi_mem,59,2024-01-15T05:45:00+07:00
238,giuong_nam_k6,119,2024-01-15T05:45:00+07:00
239,ngoi_mem,79,2024-01-15T05:45:00+07:00
239,giuong_nam_k6,114,2024-01-15T05:45:00+07:00
240,ngoi_mem,98,2024-01-15T05:45:00+07:00
240,giuong_nam_k6,119,2024-01-15T05:45:00+07:00
241,ngoi_mem,118,2024-01-15T05:45:00+07:00
241,giuong_nam_k6,123,2024-01-15T05:45:00+07:00
242,ngoi_mem,113,2024-01-15T05:45:00+07:00
242,giuong_nam_k6,133,2024-01-15T05:45:00+07:00
243,ngoi_mem,136,2024-01-15T05:45:00+07:00
243,giuong_nam_k6,166,2024-01-15T05:45:00+07:00
244,ngoi_mem,136,2024-01-15T05:45:00+07:00
244,giuong_nam_k6,176,2024-01-15T05:45:00+07:00
245,ngoi_mem,139,2024-01-15T05:45:00+07:00
245,giuong_nam_k6,183,2024-01-15T05:45:00+07:00
246,ngoi_mem,142,2024-01-15T05:45:00+07:00
246,giuong_nam_k6,191,2024-01-15T05:45:00+07:00
247,ngoi_mem,131,2024-01-15T05:45:00+07:00
247,giuong_nam_k6,198,2024-01-15T05:45:00+07:00
248,ngoi_mem,92,2024-01-16T05:45:00+07:00
248,giuong_nam_k6,190,2024-01-16T05:45:00+07:00
249,ngoi_mem,92,2024-01-16T05:45:00+07:00
249,giuong_nam_k6,191,2024-01-16T05:45:00+07:00
250,ngoi_mem,97,2024-01-16T05:45:00+07:00
250,giuong_nam_k6,182,2024-01-16T05:45:00+07:00
251,ngoi_mem,93,2024-01-16T05:45:00+07:00
251,giuong_nam_k6,173,2024-01-16T05:45:00+07:00
252,ngoi_mem,102,2024-01-16T05:45:00+07:00
252,giuong_nam_k6,154,2024-01-16T05:45:00+07:00
253,ngoi_mem,109,2024-01-16T05:45:00+07:00
253,giuong_nam_k6,124,2024-01-16T05:45:00+07:00
254,ngoi_mem,96,2024-01-16T05:45:00+07:00
254,giuong_nam_k6,109,2024-01-16T05:45:00+07:00
255,ngoi_mem,71,2024-01-16T05:45:00+07:00
255,giuong_nam_k6,97,2024-01-16T05:45:00+07:00
256,ngoi_mem,53,2024-01-16T05:45:00+07:00
256,giuong_nam_k6,79,2024-01-16T05:45:00+07:00
257,ngoi_mem,60,2024-01-16T05:45:00+07:00
257,giuong_nam_k6,102,2024-01-16T05:45:00+07:00
258,ngoi_mem,77,2024-01-16T05:45:00+07:00
258,giuong_nam_k6,107,2024-01-16T05:45:00+07:00
259,ngoi_mem,111,2024-01-16T05:45:00+07:00
259,giuong_nam_k6,109,2024-01-16T05:45:00+07:00
260,ngoi_mem,114,2024-01-16T05:45:00+07:00
260,giuong_nam_k6,115,2024-01-16T05:45:00+07:00
261,ngoi_mem,110,2024-01-16T05:45:00+07:00
261,giuong_nam_k6,113,2024-01-16T05:45:00+07:00
262,ngoi_mem,131,2024-01-16T05:45:00+07:00
262,giuong_nam_k6,144,2024-01-16T05:45:00+07:00
263,ngoi_mem,134,2024-01-16T05:45:00+07:00
263,giuong_nam_k6,151,2024-01-16T05:45:00+07:00
264,ngoi_mem,137,2024-01-16T05:45:00+07:00
264,giuong_nam_k6,162,2024-01-16T05:45:00+07:00
265,ngoi_mem,140,2024-01-16T05:45:00+07:00
265,giuong_nam_k6,162,2024-01-16T05:45:00+07:00
266,ngoi_mem,135,2024-01-16T05:45:00+07:00
266,giuong_nam_k6,171,2024-01-16T05:45:00+07:00
267,ngoi_mem,137,2024-01-17T05:45:00+07:00
267,giuong_nam_k6,202,2024-01-17T05:45:00+07:00
268,ngoi_mem,135,2024-01-17T05:45:00+07:00
268,giuong_nam_k6,195,2024-01-17T05:45:00+07:00
269,ngoi_mem,138,2024-01-17T05:45:00+07:00
269,giuong_nam_k6,187,2024-01-17T05:45:00+07:00
270,ngoi_mem,130,2024-01-17T05:45:00+07:00
270,giuong_nam_k6,189,2024-01-17T05:45:00+07:00
271,ngoi_mem,122,2024-01-17T05:45:00+07:00
271,giuong_nam_k6,171,2024-01-17T05:45:00+07:00
272,ngoi_mem,120,2024-01-17T05:45:00+07:00
272,giuong_nam_k6,148,2024-01-17T05:45:00+07:00
273,ngoi_mem,111,2024-01-17T05:45:00+07:00
273,giuong_nam_k6,148,2024-01-17T05:45:00+07:00
274,ngoi_mem,97,2024-01-17T05:45:00+07:00
274,giuong_nam_k6,148,2024-01-17T05:45:00+07:00
275,ngoi_mem,78,2024-01-17T05:45:00+07:00
275,giuong_nam_k6,132,2024-01-17T05:45:00+07:00
276,ngoi_mem,101,2024-01-17T05:45:00+07:00
276,giuong_nam_k6,147,2024-01-17T05:45:00+07:00
277,ngoi_mem,111,2024-01-17T05:45:00+07:00
277,giuong_nam_k6,152,2024-01-17T05:45:00+07:00
278,ngoi_mem,127,2024-01-17T05:45:00+07:00
278,giuong_nam_k6,149,2024-01-17T05:45:00+07:00
279,ngoi_mem,128,2024-01-17T05:45:00+07:00
279,giuong_nam_k6,151,2024-01-17T05:45:00+07:00
280,ngoi_mem,126,2024-01-17T05:45:00+07:00
280,giuong_nam_k6,159,2024-01-17T05:45:00+07:00
281,ngoi_mem,142,2024-01-17T05:45:00+07:00
281,giuong_nam_k6,180,2024-01-17T05:45:00+07:00
282,ngoi_mem,140,2024-01-17T05:45:00+07:00
282,giuong_nam_k6,188,2024-01-17T05:45:00+07:00
283,ngoi_mem,139,2024-01-17T05:45:00+07:00
283,giuong_nam_k6,196,2024-01-17T05:45:00+07:00
284,ngoi_mem,139,2024-01-17T05:45:00+07:00
284,giuong_nam_k6,198,2024-01-17T05:45:00+07:00
285,ngoi_mem,136,2024-01-17T05:45:00+07:00
285,giuong_nam_k6,207,2024-01-17T05:45:00+07:00
286,ngoi_mem,126,2024-01-18T05:45:00+07:00
286,giuong_nam_k6,188,2024-01-18T05:45:00+07:00
287,ngoi_mem,128,2024-01-18T05:45:00+07:00
287,giuong_nam_k6,185,2024-01-18T05:45:00+07:00
288,ngoi_mem,124,2024-01-18T05:45:00+07:00
288,giuong_nam_k6,175,2024-01-18T05:45:00+07:00
289,ngoi_mem,121,2024-01-18T05:45:00+07:00
289,giuong_nam_k6,164,2024-01-18T05:45:00+07:00
290,ngoi_mem,131,2024-01-18T05:45:00+07:00
290,giuong_nam_k6,152,2024-01-18T05:45:00+07:00
291,ngoi_mem,139,2024-01-18T05:45:00+07:00
291,giuong_nam_k6,120,2024-01-18T05:45:00+07:00
292,ngoi_mem,128,2024-01-18T05:45:00+07:00
292,giuong_nam_k6,122,2024-01-18T05:45:00+07:00
293,ngoi_mem,119,2024-01-18T05:45:00+07:00
293,giuong_nam_k6,119,2024-01-18T05:45:00+07:00
294,ngoi_mem,116,2024-01-18T05:45:00+07:00
294,giuong_nam_k6,111,2024-01-18T05:45:00+07:00
295,ngoi_mem,120,2024-01-18T05:45:00+07:00
295,giuong_nam_k6,140,2024-01-18T05:45:00+07:00
296,ngoi_mem,127,2024-01-18T05:45:00+07:00
296,giuong_nam_k6,137,2024-01-18T05:45:00+07:00
297,ngoi_mem,135,2024-01-18T05:45:00+07:00
297,giuong_nam_k6,147,2024-01-18T05:45:00+07:00
298,ngoi_mem,144,2024-01-18T05:45:00+07:00
298,giuong_nam_k6,154,2024-01-18T05:45:00+07:00
299,ngoi_mem,148,2024-01-18T05:45:00+07:00
299,giuong_nam_k6,149,2024-01-18T05:45:00+07:00
300,ngoi_mem,155,2024-01-18T05:45:00+07:00
300,giuong_nam_k6,174,2024-01-18T05:45:00+07:00
301,ngoi_mem,156,2024-01-18T05:45:00+07:00
301,giuong_nam_k6,182,2024-01-18T05:45:00+07:00
302,ngoi_mem,157,2024-01-18T05:45:00+07:00
302,giuong_nam_k6,186,2024-01-18T05:45:00+07:00
303,ngoi_mem,155,2024-01-18T05:45:00+07:00
303,giuong_nam_k6,188,2024-01-18T05:45:00+07:00
304,ngoi_mem,155,2024-01-18T05:45:00+07:00
304,giuong_nam_k6,191,2024-01-18T05:45:00+07:00
305,ngoi_mem,134,2024-01-19T05:45:00+07:00
305,giuong_nam_k6,192,2024-01-19T05:45:00+07:00
306,ngoi_mem,129,2024-01-19T05:45:00+07:00
306,giuong_nam_k6,187,2024-01-19T05:45:00+07:00
307,ngoi_mem,135,2024-01-19T05:45:00+07:00
307,giuong_nam_k6,183,2024-01-19T05:45:00+07:00
308,ngoi_mem,136,2024-01-19T05:45:00+07:00
308,giuong_nam_k6,177,2024-01-19T05:45:00+07:00
309,ngoi_mem,130,2024-01-19T05:45:00+07:00
309,giuong_nam_k6,172,2024-01-19T05:45:00+07:00
310,ngoi_mem,127,2024-01-19T05:45:00+07:00
310,giuong_nam_k6,146,2024-01-19T05:45:00+07:00
311,ngoi_mem,115,2024-01-19T05:45:00+07:00
311,giuong_nam_k6,138,2024-01-19T05:45:00+07:00
312,ngoi_mem,112,2024-01-19T05:45:00+07:00
312,giuong_nam_k6,131,2024-01-19T05:45:00+07:00
313,ngoi_mem,101,2024-01-19T05:45:00+07:00
313,giuong_nam_k6,102,2024-01-19T05:45:00+07:00
314,ngoi_mem,114,2024-01-19T05:45:00+07:00
314,giuong_nam_k6,103,2024-01-19T05:45:00+07:00
315,ngoi_mem,118,2024-01-19T05:45:00+07:00
315,giuong_nam_k6,116,2024-01-19T05:45:00+07:00
316,ngoi_mem,126,2024-01-19T05:45:00+07:00
316,giuong_nam_k6,134,2024-01-19T05:45:00+07:00
317,ngoi_mem,131,2024-01-19T05:45:00+07:00
317,giuong_nam_k6,146,2024-01-19T05:45:00+07:00
318,ngoi_mem,126,2024-01-19T05:45:00+07:00
318,giuong_nam_k6,151,2024-01-19T05:45:00+07:00
319,ngoi_mem,146,2024-01-19T05:45:00+07:00
319,giuong_nam_k6,175,2024-01-19T05:45:00+07:00
320,ngoi_mem,150,2024-01-19T05:45:00+07:00
320,giuong_nam_k6,184,2024-01-19T05:45:00+07:00
321,ngoi_mem,152,2024-01-19T05:45:00+07:00
321,giuong_nam_k6,191,2024-01-19T05:45:00+07:00
322,ngoi_mem,155,2024-01-19T05:45:00+07:00
322,giuong_nam_k6,194,2024-01-19T05:45:00+07:00
323,ngoi_mem,145,2024-01-19T05:45:00+07:00
323,giuong_nam_k6,197,2024-01-19T05:45:00+07:00
324,ngoi_mem,96,2024-01-20T05:45:00+07:00
324,giuong_nam_k6,181,2024-01-20T05:45:00+07:00
325,ngoi_mem,93,2024-01-20T05:45:00+07:00
325,giuong_nam_k6,172,2024-01-20T05:45:00+07:00
326,ngoi_mem,98,2024-01-20T05:45:00+07:00
326,giuong_nam_k6,171,2024-01-20T05:45:00+07:00
327,ngoi_mem,91,2024-01-20T05:45:00+07:00
327,giuong_nam_k6,168,2024-01-20T05:45:00+07:00
328,ngoi_mem,107,2024-01-20T05:45:00+07:00
328,giuong_nam_k6,158,2024-01-20T05:45:00+07:00
329,ngoi_mem,101,2024-01-20T05:45:00+07:00
329,giuong_nam_k6,127,2024-01-20T05:45:00+07:00
330,ngoi_mem,90,2024-01-20T05:45:00+07:00
330,giuong_nam_k6,124,2024-01-20T05:45:00+07:00
331,ngoi_mem,80,2024-01-20T05:45:00+07:00
331,giuong_nam_k6,121,2024-01-20T05:45:00+07:00
332,ngoi_mem,54,2024-01-20T05:45:00+07:00
332,giuong_nam_k6,114,2024-01-20T05:45:00+07:00
333,ngoi_mem,62,2024-01-20T05:45:00+07:00
333,giuong_nam_k6,126,2024-01-20T05:45:00+07:00
334,ngoi_mem,74,2024-01-20T05:45:00+07:00
334,giuong_nam_k6,132,2024-01-20T05:45:00+07:00
335,ngoi_mem,88,2024-01-20T05:45:00+07:00
335,giuong_nam_k6,136,2024-01-20T05:45:00+07:00
336,ngoi_mem,105,2024-01-20T05:45:00+07:00
336,giuong_nam_k6,146,2024-01-20T05:45:00+07:00
337,ngoi_mem,114,2024-01-20T05:45:00+07:00
337,giuong_nam_k6,148,2024-01-20T05:45:00+07:00
338,ngoi_mem,131,2024-01-20T05:45:00+07:00
338,giuong_nam_k6,172,2024-01-20T05:45:00+07:00
339,ngoi_mem,131,2024-01-20T05:45:00+07:00
339,giuong_nam_k6,175,2024-01-20T05:45:00+07:00
340,ngoi_mem,136,2024-01-20T05:45:00+07:00
340,giuong_nam_k6,176,2024-01-20T05:45:00+07:00
341,ngoi_mem,140,2024-01-20T05:45:00+07:00
341,giuong_nam_k6,178,2024-01-20T05:45:00+07:00
342,ngoi_mem,137,2024-01-20T05:45:00+07:00
342,giuong_nam_k6,181,2024-01-20T05:45:00+07:00
343,ngoi_mem,82,2024-01-21T05:45:00+07:00
343,giuong_nam_k6,179,2024-01-21T05:45:00+07:00
344,ngoi_mem,86,2024-01-21T05:45:00+07:00
344,giuong_nam_k6,171,2024-01-21T05:45:00+07:00
345,ngoi_mem,77,2024-01-21T05:45:00+07:00
345,giuong_nam_k6,163,2024-01-21T05:45:00+07:00
346,ngoi_mem,74,2024-01-21T05:45:00+07:00
346,giuong_nam_k6,153,2024-01-21T05:45:00+07:00
347,ngoi_mem,82,2024-01-21T05:45:00+07:00
347,giuong_nam_k6,146,2024-01-21T05:45:00+07:00
348,ngoi_mem,97,2024-01-21T05:45:00+07:00
348,giuong_nam_k6,104,2024-01-21T05:45:00+07:00
349,ngoi_mem,91,2024-01-21T05:45:00+07:00
349,giuong_nam_k6,89,2024-01-21T05:45:00+07:00
350,ngoi_mem,82,2024-01-21T05:45:00+07:00
350,giuong_nam_k6,90,2024-01-21T05:45:00+07:00
351,ngoi_mem,23,2024-01-21T05:45:00+07:00
351,giuong_nam_k6,75,2024-01-21T05:45:00+07:00
352,ngoi_mem,83,2024-01-21T05:45:00+07:00
352,giuong_nam_k6,108,2024-01-21T05:45:00+07:00
353,ngoi_mem,91,2024-01-21T05:45:00+07:00
353,giuong_nam_k6,118,2024-01-21T05:45:00+07:00
354,ngoi_mem,98,2024-01-21T05:45:00+07:00
354,giuong_nam_k6,125,2024-01-21T05:45:00+07:00
355,ngoi_mem,97,2024-01-21T05:45:00+07:00
355,giuong_nam_k6,132,2024-01-21T05:45:00+07:00
356,ngoi_mem,101,2024-01-21T05:45:00+07:00
356,giuong_nam_k6,142,2024-01-21T05:45:00+07:00
357,ngoi_mem,100,2024-01-21T05:45:00+07:00
357,giuong_nam_k6,177,2024-01-21T05:45:00+07:00
358,ngoi_mem,111,2024-01-21T05:45:00+07:00
358,giuong_nam_k6,183,2024-01-21T05:45:00+07:00
359,ngoi_mem,123,2024-01-21T05:45:00+07:00
359,giuong_nam_k6,192,2024-01-21T05:45:00+07:00
360,ngoi_mem,126,2024-01-21T05:45:00+07:00
360,giuong_nam_k6,201,2024-01-21T05:45:00+07:00
361,ngoi_mem,112,2024-01-21T05:45:00+07:00
361,giuong_nam_k6,201,2024-01-21T05:45:00+07:00
362,ngoi_mem,131,2024-01-22T05:45:00+07:00
362,giuong_nam_k6,154,2024-01-22T05:45:00+07:00
363,ngoi_mem,132,2024-01-22T05:45:00+07:00
363,giuong_nam_k6,146,2024-01-22T05:45:00+07:00
364,ngoi_mem,131,2024-01-22T05:45:00+07:00
364,giuong_nam_k6,149,2024-01-22T05:45:00+07:00
365,ngoi_mem,129,2024-01-22T05:45:00+07:00
365,giuong_nam_k6,147,2024-01-22T05:45:00+07:00
366,ngoi_mem,116,2024-01-22T05:45:00+07:00
366,giuong_nam_k6,132,2024-01-22T05:45:00+07:00
367,ngoi_mem,115,2024-01-22T05:45:00+07:00
367,giuong_nam_k6,111,2024-01-22T05:45:00+07:00
368,ngoi_mem,99,2024-01-22T05:45:00+07:00
368,giuong_nam_k6,103,2024-01-22T05:45:00+07:00
369,ngoi_mem,91,2024-01-22T05:45:00+07:00
369,giuong_nam_k6,98,2024-01-22T05:45:00+07:00
370,ngoi_mem,79,2024-01-22T05:45:00+07:00
370,giuong_nam_k6,60,2024-01-22T05:45:00+07:00
371,ngoi_mem,111,2024-01-22T05:45:00+07:00
371,giuong_nam_k6,87,2024-01-22T05:45:00+07:00
372,ngoi_mem,116,2024-01-22T05:45:00+07:00
372,giuong_nam_k6,97,2024-01-22T05:45:00+07:00
373,ngoi_mem,125,2024-01-22T05:45:00+07:00
373,giuong_nam_k6,105,2024-01-22T05:45:00+07:00
374,ngoi_mem,130,2024-01-22T05:45:00+07:00
374,giuong_nam_k6,112,2024-01-22T05:45:00+07:00
375,ngoi_mem,129,2024-01-22T05:45:00+07:00
375,giuong_nam_k6,121,2024-01-22T05:45:00+07:00
376,ngoi_mem,139,2024-01-22T05:45:00+07:00
376,giuong_nam_k6,151,2024-01-22T05:45:00+07:00
377,ngoi_mem,144,2024-01-22T05:45:00+07:00
377,giuong_nam_k6,162,2024-01-22T05:45:00+07:00
378,ngoi_mem,146,2024-01-22T05:45:00+07:00
378,giuong_nam_k6,171,2024-01-22T05:45:00+07:00
379,ngoi_mem,148,2024-01-22T05:45:00+07:00
379,giuong_nam_k6,176,2024-01-22T05:45:00+07:00
380,ngoi_mem,132,2024-01-22T05:45:00+07:00
380,giuong_nam_k6,192,2024-01-22T05:45:00+07:00
381,ngoi_mem,114,2024-01-23T05:45:00+07:00
381,giuong_nam_k6,157,2024-01-23T05:45:00+07:00
382,ngoi_mem,111,2024-01-23T05:45:00+07:00
382,giuong_nam_k6,151,2024-01-23T05:45:00+07:00
383,ngoi_mem,108,2024-01-23T05:45:00+07:00
383,giuong_nam_k6,143,2024-01-23T05:45:00+07:00
384,ngoi_mem,105,2024-01-23T05:45:00+07:00
384,giuong_nam_k6,137,2024-01-23T05:45:00+07:00
385,ngoi_mem,105,2024-01-23T05:45:00+07:00
385,giuong_nam_k6,116,2024-01-23T05:45:00+07:00
386,ngoi_mem,107,2024-01-23T05:45:00+07:00
386,giuong_nam_k6,86,2024-01-23T05:45:00+07:00
387,ngoi_mem,97,2024-01-23T05:45:00+07:00
387,giuong_nam_k6,82,2024-01-23T05:45:00+07:00
388,ngoi_mem,83,2024-01-23T05:45:00+07:00
388,giuong_nam_k6,69,2024-01-23T05:45:00+07:00
389,ngoi_mem,59,2024-01-23T05:45:00+07:00
389,giuong_nam_k6,35,2024-01-23T05:45:00+07:00
390,ngoi_mem,51,2024-01-23T05:45:00+07:00
390,giuong_nam_k6,86,2024-01-23T05:45:00+07:00
391,ngoi_mem,67,2024-01-23T05:45:00+07:00
391,giuong_nam_k6,87,2024-01-23T05:45:00+07:00
392,ngoi_mem,89,2024-01-23T05:45:00+07:00
392,giuong_nam_k6,89,2024-01-23T05:45:00+07:00
393,ngoi_mem,100,2024-01-23T05:45:00+07:00
393,giuong_nam_k6,103,2024-01-23T05:45:00+07:00
394,ngoi_mem,101,2024-01-23T05:45:00+07:00
394,giuong_nam_k6,113,2024-01-23T05:45:00+07:00
395,ngoi_mem,135,2024-01-23T05:45:00+07:00
395,giuong_nam_k6,131,2024-01-23T05:45:00+07:00
396,ngoi_mem,140,2024-01-23T05:45:00+07:00
396,giuong_nam_k6,146,2024-01-23T05:45:00+07:00
397,ngoi_mem,138,2024-01-23T05:45:00+07:00
397,giuong_nam_k6,164,2024-01-23T05:45:00+07:00
398,ngoi_mem,139,2024-01-23T05:45:00+07:00
398,giuong_nam_k6,168,2024-01-23T05:45:00+07:00
399,ngoi_mem,141,2024-01-23T05:45:00+07:00
399,giuong_nam_k6,177,2024-01-23T05:45:00+07:00
400,ngoi_mem,120,2024-01-24T05:45:00+07:00
400,giuong_nam_k6,198,2024-01-24T05:45:00+07:00
401,ngoi_mem,119,2024-01-24T05:45:00+07:00
401,giuong_nam_k6,198,2024-01-24T05:45:00+07:00
402,ngoi_mem,112,2024-01-24T05:45:00+07:00
402,giuong_nam_k6,190,2024-01-24T05:45:00+07:00
403,ngoi_mem,106,2024-01-24T05:45:00+07:00
403,giuong_nam_k6,182,2024-01-24T05:45:00+07:00
404,ngoi_mem,113,2024-01-24T05:45:00+07:00
404,giuong_nam_k6,166,2024-01-24T05:45:00+07:00
405,ngoi_mem,136,2024-01-24T05:45:00+07:00
405,giuong_nam_k6,145,2024-01-24T05:45:00+07:00
406,ngoi_mem,132,2024-01-24T05:45:00+07:00
406,giuong_nam_k6,141,2024-01-24T05:45:00+07:00
407,ngoi_mem,120,2024-01-24T05:45:00+07:00
407,giuong_nam_k6,137,2024-01-24T05:45:00+07:00
408,ngoi_mem,82,2024-01-24T05:45:00+07:00
408,giuong_nam_k6,128,2024-01-24T05:45:00+07:00
409,ngoi_mem,103,2024-01-24T05:45:00+07:00
409,giuong_nam_k6,139,2024-01-24T05:45:00+07:00
410,ngoi_mem,115,2024-01-24T05:45:00+07:00
410,giuong_nam_k6,143,2024-01-24T05:45:00+07:00
411,ngoi_mem,130,2024-01-24T05:45:00+07:00
411,giuong_nam_k6,146,2024-01-24T05:45:00+07:00
412,ngoi_mem,134,2024-01-24T05:45:00+07:00
412,giuong_nam_k6,151,2024-01-24T05:45:00+07:00
413,ngoi_mem,133,2024-01-24T05:45:00+07:00
413,giuong_nam_k6,155,2024-01-24T05:45:00+07:00
414,ngoi_mem,150,2024-01-24T05:45:00+07:00
414,giuong_nam_k6,182,2024-01-24T05:45:00+07:00
415,ngoi_mem,153,2024-01-24T05:45:00+07:00
415,giuong_nam_k6,188,2024-01-24T05:45:00+07:00
416,ngoi_mem,158,2024-01-24T05:45:00+07:00
416,giuong_nam_k6,187,2024-01-24T05:45:00+07:00
417,ngoi_mem,160,2024-01-24T05:45:00+07:00
417,giuong_nam_k6,188,2024-01-24T05:45:00+07:00
418,ngoi_mem,157,2024-01-24T05:45:00+07:00
418,giuong_nam_k6,192,2024-01-24T05:45:00+07:00
419,ngoi_mem,146,2024-01-25T05:45:00+07:00
419,giuong_nam_k6,210,2024-01-25T05:45:00+07:00
420,ngoi_mem,147,2024-01-25T05:45:00+07:00
420,giuong_nam_k6,206,2024-01-25T05:45:00+07:00
421,ngoi_mem,149,2024-01-25T05:45:00+07:00
421,giuong_nam_k6,195,2024-01-25T05:45:00+07:00
422,ngoi_mem,142,2024-01-25T05:45:00+07:00
422,giuong_nam_k6,190,2024-01-25T05:45:00+07:00
423,ngoi_mem,141,2024-01-25T05:45:00+07:00
423,giuong_nam_k6,185,2024-01-25T05:45:00+07:00
424,ngoi_mem,140,2024-01-25T05:45:00+07:00
424,giuong_nam_k6,160,2024-01-25T05:45:00+07:00
425,ngoi_mem,127,2024-01-25T05:45:00+07:00
425,giuong_nam_k6,153,2024-01-25T05:45:00+07:00
426,ngoi_mem,114,2024-01-25T05:45:00+07:00
426,giuong_nam_k6,146,2024-01-25T05:45:00+07:00
427,ngoi_mem,92,2024-01-25T05:45:00+07:00
427,giuong_nam_k6,117,2024-01-25T05:45:00+07:00
428,ngoi_mem,119,2024-01-25T05:45:00+07:00
428,giuong_nam_k6,136,2024-01-25T05:45:00+07:00
429,ngoi_mem,126,2024-01-25T05:45:00+07:00
429,giuong_nam_k6,136,2024-01-25T05:45:00+07:00
430,ngoi_mem,133,2024-01-25T05:45:00+07:00
430,giuong_nam_k6,142,2024-01-25T05:45:00+07:00
431,ngoi_mem,141,2024-01-25T05:45:00+07:00
431,giuong_nam_k6,149,2024-01-25T05:45:00+07:00
432,ngoi_mem,143,2024-01-25T05:45:00+07:00
432,giuong_nam_k6,159,2024-01-25T05:45:00+07:00
433,ngoi_mem,144,2024-01-25T05:45:00+07:00
433,giuong_nam_k6,181,2024-01-25T05:45:00+07:00
434,ngoi_mem,148,2024-01-25T05:45:00+07:00
434,giuong_nam_k6,181,2024-01-25T05:45:00+07:00
435,ngoi_mem,142,2024-01-25T05:45:00+07:00
435,giuong_nam_k6,182,2024-01-25T05:45:00+07:00
436,ngoi_mem,146,2024-01-25T05:45:00+07:00
436,giuong_nam_k6,186,2024-01-25T05:45:00+07:00
437,ngoi_mem,145,2024-01-25T05:45:00+07:00
437,giuong_nam_k6,194,2024-01-25T05:45:00+07:00
438,ngoi_mem,133,2024-01-26T05:45:00+07:00
438,giuong_nam_k6,193,2024-01-26T05:45:00+07:00
439,ngoi_mem,126,2024-01-26T05:45:00+07:00
439,giuong_nam_k6,189,2024-01-26T05:45:00+07:00
440,ngoi_mem,122,2024-01-26T05:45:00+07:00
440,giuong_nam_k6,175,2024-01-26T05:45:00+07:00
441,ngoi_mem,118,2024-01-26T05:45:00+07:00
441,giuong_nam_k6,172,2024-01-26T05:45:00+07:00
442,ngoi_mem,114,2024-01-26T05:45:00+07:00
442,giuong_nam_k6,157,2024-01-26T05:45:00+07:00
443,ngoi_mem,129,2024-01-26T05:45:00+07:00
443,giuong_nam_k6,140,2024-01-26T05:45:00+07:00
444,ngoi_mem,112,2024-01-26T05:45:00+07:00
444,giuong_nam_k6,138,2024-01-26T05:45:00+07:00
445,ngoi_mem,100,2024-01-26T05:45:00+07:00
445,giuong_nam_k6,133,2024-01-26T05:45:00+07:00
446,ngoi_mem,86,2024-01-26T05:45:00+07:00
446,giuong_nam_k6,136,2024-01-26T05:45:00+07:00
447,ngoi_mem,98,2024-01-26T05:45:00+07:00
447,giuong_nam_k6,150,2024-01-26T05:45:00+07:00
448,ngoi_mem,110,2024-01-26T05:45:00+07:00
448,giuong_nam_k6,151,2024-01-26T05:45:00+07:00
449,ngoi_mem,120,2024-01-26T05:45:00+07:00
449,giuong_nam_k6,148,2024-01-26T05:45:00+07:00
450,ngoi_mem,137,2024-01-26T05:45:00+07:00
450,giuong_nam_k6,156,2024-01-26T05:45:00+07:00
451,ngoi_mem,139,2024-01-26T05:45:00+07:00
451,giuong_nam_k6,156,2024-01-26T05:45:00+07:00
452,ngoi_mem,145,2024-01-26T05:45:00+07:00
452,giuong_nam_k6,177,2024-01-26T05:45:00+07:00
453,ngoi_mem,144,2024-01-26T05:45:00+07:00
453,giuong_nam_k6,179,2024-01-26T05:45:00+07:00
454,ngoi_mem,143,2024-01-26T05:45:00+07:00
454,giuong_nam_k6,187,2024-01-26T05:45:00+07:00
455,ngoi_mem,142,2024-01-26T05:45:00+07:00
455,giuong_nam_k6,191,2024-01-26T05:45:00+07:00
456,ngoi_mem,138,2024-01-26T05:45:00+07:00
456,giuong_nam_k6,199,2024-01-26T05:45:00+07:00
457,ngoi_mem,116,2024-01-27T05:45:00+07:00
457,giuong_nam_k6,146,2024-01-27T05:45:00+07:00
458,ngoi_mem,122,2024-01-27T05:45:00+07:00
458,giuong_nam_k6,133,2024-01-27T05:45:00+07:00
459,ngoi_mem,119,2024-01-27T05:45:00+07:00
459,giuong_nam_k6,119,2024-01-27T05:45:00+07:00
460,ngoi_mem,116,2024-01-27T05:45:00+07:00
460,giuong_nam_k6,106,2024-01-27T05:45:00+07:00
461,ngoi_mem,115,2024-01-27T05:45:00+07:00
461,giuong_nam_k6,105,2024-01-27T05:45:00+07:00
462,ngoi_mem,116,2024-01-27T05:45:00+07:00
462,giuong_nam_k6,57,2024-01-27T05:45:00+07:00
463,ngoi_mem,106,2024-01-27T05:45:00+07:00
463,giuong_nam_k6,44,2024-01-27T05:45:00+07:00
464,ngoi_mem,103,2024-01-27T05:45:00+07:00
464,giuong_nam_k6,35,2024-01-27T05:45:00+07:00
465,ngoi_mem,73,2024-01-27T05:45:00+07:00
465,giuong_nam_k6,34,2024-01-27T05:45:00+07:00
466,ngoi_mem,88,2024-01-27T05:45:00+07:00
